,date,ticker,company_name,person_name,person_category,number_of_securities,transaction_type,shares_before_acq,shares_after_acq,pct_before_acq,pct_after_acq,acq_mode,security_type,xbrl_link
1464,2023-08-01 17:14:00,INTELLECT,Intellect Design Arena Limited,vivek gautam,-,10000,Sell,5000,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149367_905356_01082023051423_WEB.xml
1465,2023-08-01 16:17:00,INTELLECT,Intellect Design Arena Limited,sharad  thakore,-,15000,Sell,15000,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149362_905269_01082023041704_WEB.xml
1466,2023-08-01 15:36:00,REMUS,Remus Pharmaceuticals Limited,vishrut c pathak huf,other,600,Buy,2200,2800,0.15,0.19,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149360_905207_01082023033602_WEB.xml
1467,2023-08-01 15:14:00,KOTAKBANK,Kotak Mahindra Bank Limited,rohit kamalaksha rao,-,2418,Buy,29135,31553,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149359_905165_01082023031416_WEB.xml
1468,2023-08-01 14:44:00,DAAWAT,LT Foods Limited,vijay malik,-,20000,Sell,260000,240000,0.08,0.07,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149356_905141_01082023024448_WEB.xml
1469,2023-08-01 14:42:00,BIOCON,Biocon Limited,arshad jamil,-,1000,Buy,40600,41600,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149354_905134_01082023024216_WEB.xml
1470,2023-08-01 14:42:00,BIOCON,Biocon Limited,nitin sopanrao patil,-,15000,Buy,37914,52914,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149354_905134_01082023024216_WEB.xml
1471,2023-08-01 14:42:00,BIOCON,Biocon Limited,rahul agrawal,-,1000,Buy,15900,16900,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149354_905134_01082023024216_WEB.xml
1472,2023-08-01 14:22:00,STEELXIND,STEEL EXCHANGE INDIA LIMITED,umashiv garments pvt ltd,promoter group,1200000,Pledge,266112650,266112650,22.43,22.43,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149352_905112_01082023022244_WEB.xml
1473,2023-08-01 14:22:00,LTTS,L&T Technology Services Limited,mahalingam v,employees/designated employees,1000,Sell,2260,1260,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149351_905109_01082023022213_WEB.xml
1474,2023-08-01 12:57:00,ONWARDTEC,Onward Technologies Limited,pratish mehta,-,5500,Sell,55500,50000,0.25,0.22,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149347_905007_01082023125735_WEB.xml
1475,2023-08-01 11:52:00,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,simon india limited,promoter group,300000,Pledge,2200000,2200000,0.53,0.53,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149345_904918_01082023115209_WEB.xml
1476,2023-07-31 19:37:00,AUBANK,AU Small Finance Bank Limited,pankaj sharma,-,13665,Sell,75937,62272,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149344_904727_31072023073707_WEB.xml
1477,2023-07-31 19:37:00,AUBANK,AU Small Finance Bank Limited,shatrughan singh bhati,-,2000,Sell,3500,1500,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149344_904727_31072023073707_WEB.xml
1478,2023-07-31 19:36:00,RVNL,Rail Vikas Nigam Limited,"the president of india acting through and represented by the ministry of railways, government of india (ￂ﾿promoterￂ﾿)",promoters,111757077,Sell,1630500971,1518743894,78.2,72.84,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149343_904722_31072023073616_WEB.xml
1479,2023-07-31 18:55:00,NAUKRI,Info Edge (India) Limited,info edge employees stock option plan trust,other,4,Sell,156943,156939,0.12,0.12,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149340_904664_31072023065523_WEB.xml
1480,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,vikas mangla,employees/designated employees,19800,Buy,2271,12171,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1481,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,v ravi kumar reddy,employees/designated employees,17228,Buy,1,8615,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1482,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,uma chandrasekhar,employees/designated employees,6000,Buy,37562,40562,0.01,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1483,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,sumit singla,employees/designated employees,9900,Buy,179,5129,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1484,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,soumitra sen,employees/designated employees,17000,Buy,260089,268589,0.04,0.04,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1485,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,judy heredia,employees/designated employees,5440,Buy,17845,20565,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1486,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,samir dewan,employees/designated employees,4000,Buy,72000,74000,0.01,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1487,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,sailesh agrawal,employees/designated employees,2300,Buy,950,2100,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1488,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,roopa satish,employees/designated employees,17000,Buy,0,8500,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1489,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,ritesh raj saxena,employees/designated employees,13600,Buy,3850,10650,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1490,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,ramesh ganesan,employees/designated employees,30000,Buy,29900,44900,0.0,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1491,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,prateek rajput,employees/designated employees,5440,Buy,2800,5520,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1492,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,manish modi,employees/designated employees,13600,Buy,9900,16700,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1493,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,sanjeet kumar anand,employees/designated employees,5200,Buy,0,2600,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1494,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,manabesh hota,employees/designated employees,1620,Buy,0,1510,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1495,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,j sridharan,employees/designated employees,6800,Buy,23800,27200,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1496,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,dhananjay bhardwaj,employees/designated employees,10200,Buy,8300,13400,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1497,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,charu sachdeva mathur,employees/designated employees,10200,Buy,0,5100,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1498,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,charit r agarwal,employees/designated employees,7880,Buy,1060,5000,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1499,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,bijayananda pattanayak,employees/designated employees,4000,Buy,139100,141100,0.02,0.02,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1500,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,bal krishna tripathi,employees/designated employees,3300,Buy,27100,28750,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1501,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,arun khurana,employees/designated employees,20000,Sell,285770,275770,0.04,0.04,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1502,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,anil marco rao,employees/designated employees,17000,Buy,1500,10000,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1503,2023-07-31 18:22:00,INDUSINDBK,Indusind Bank Limited,gaurav mittal,employees/designated employees,40000,Buy,0,20000,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149338_904566_31072023062230_WEB.xml
1504,2023-07-31 17:50:00,SWSOLAR,Sterling and Wilson Renewable Energy Limited,shapoorji pallonji and company private limited,promoters,800000,Sell,35196291,34396291,18.55,18.13,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149334_904479_31072023055042_WEB.xml
1505,2023-07-31 17:28:00,IWEL,Inox Wind Energy Limited,devansh trademart llp,promoter group,826446,Buy,666236,1492682,5.94,12.39,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149331_904445_31072023052824_WEB.xml
1506,2023-07-31 17:02:00,ALOKINDS,Alok Industries Limited,manjari nagori,immediate relative,80000,Sell,80000,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149329_904395_31072023050233_WEB.xml
1507,2023-07-31 17:01:00,ZENSARTECH,Zensar Technologies Limited,nachiketa mitra,employees/designated employees,19533,Sell,19533,0,0.09,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149328_904391_31072023050116_WEB.xml
1508,2023-07-31 16:54:00,CENTRUM,Centrum Capital Limited,businessmatch services (india) private limited,promoters,3000000,Pledge,134499041,134499041,32.33,32.33,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149325_904375_31072023045424_WEB.xml
1509,2023-07-31 16:54:00,CENTRUM,Centrum Capital Limited,businessmatch services (india) private limited,promoters,3000000,Pledge,134499041,134499041,32.33,32.33,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149325_904375_31072023045424_WEB.xml
1510,2023-07-31 16:11:00,BAJAJ-AUTO,Bajaj Auto Limited,dharmesh kumar banerji,employees/designated employees,700,Buy,613,1313,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149322_904312_31072023041109_WEB.xml
1511,2023-07-31 16:11:00,BAJAJ-AUTO,Bajaj Auto Limited,manjukant thareja,employees/designated employees,551,Buy,100,651,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149322_904312_31072023041109_WEB.xml
1512,2023-07-31 13:24:00,HITECH,Hi-Tech Pipes Limited,parveen bansal,promoter group,296000,Pledge Revoke,9511070,9511070,7.27,7.27,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149319_904164_31072023012418_WEB.xml
1513,2023-07-31 12:31:00,REMUS,Remus Pharmaceuticals Limited,vishrut c pathak huf,other,500,Buy,2200,2700,0.15,0.18,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149317_904111_31072023123111_WEB.xml
1514,2023-07-31 11:43:00,BAJAJ-AUTO,Bajaj Auto Limited,ajay rajinder mohan sharma,employees/designated employees,543,Sell,543,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149315_904075_31072023114347_WEB.xml
1515,2023-07-31 11:43:00,BAJAJ-AUTO,Bajaj Auto Limited,zanzari kailash j,employees/designated employees,800,Sell,5500,4700,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149315_904075_31072023114347_WEB.xml
1516,2023-07-31 11:15:00,ECLERX,eClerx Services Limited,eclerx employee welfare trust,other,6390,Sell,800022,793632,1.63,1.62,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149313_904061_31072023111526_WEB.xml
1517,2023-07-29 17:55:00,GRAVITA,Gravita India Limited,gravita employee welfare trust,other,4725,Sell,1365940,1361215,1.97,1.97,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149311_903784_29072023055559_WEB.xml
1518,2023-07-29 16:53:00,AGUL,A G Universal Limited,vinayak garg,promoter group,2000,Sell,86000,74000,1.57,1.35,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149309_903674_29072023045301_WEB.xml
1519,2023-07-29 15:12:00,MANINFRA,Man Infraconstruction Limited,berjis m. desai,director,150000,Buy,62775,212775,0.02,0.06,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149306_903553_29072023031212_WEB.xml
1520,2023-07-29 14:12:00,JSLL,Jeena Sikho Lifecare Limited,bhavna grover,promoters,16000,Buy,102000,118000,0.74,0.85,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149304_903488_29072023021229_WEB.xml
1521,2023-07-29 13:28:00,JSLL,Jeena Sikho Lifecare Limited,manish grover,promoters,11000,Buy,9240360,9251360,66.9,66.98,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149301_903471_29072023012842_WEB.xml
1522,2023-07-29 12:41:00,DBREALTY,D B Realty Limited,"goenka family trust (rep through its trustee/rep. mrs. aseela goenka, ms. sunita goenka, alok agarwa",promoter group,3558300,Buy,63690000,67248300,15.74,16.33,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149297_903409_29072023124126_WEB.xml
1523,2023-07-29 11:55:00,VCL,Vaxtex Cotfab Limited,vax enterprise private limited( formerly name as miracle stores private limited,promoters,0,Buy,11188140,11494084,8.86,9.1,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149295_903378_29072023115507_WEB.xml
1524,2023-07-29 11:43:00,TIRUPATI,Shree Tirupati Balajee FIBC Limited,ranjana grover,immediate relative,32000,Sell,32544,544,0.32,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149293_903372_29072023114307_WEB.xml
1525,2023-07-29 11:32:00,TIRUPATI,Shree Tirupati Balajee FIBC Limited,sakul grover,director,100000,Sell,100332,332,0.99,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149291_903365_29072023113232_WEB.xml
1526,2023-07-28 20:30:00,HDFCBANK,HDFC Bank Limited,vidhi pohuja,-,100,Sell,21672,21572,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149288_903207_28072023083054_WEB.xml
1527,2023-07-28 20:30:00,HDFCBANK,HDFC Bank Limited,mahesh shah,-,8000,Pledge Revoke,199158,199158,0.01,0.0,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149288_903207_28072023083054_WEB.xml
1528,2023-07-28 20:30:00,HDFCBANK,HDFC Bank Limited,sunder skandan,-,5000,Sell,145754,140754,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149288_903207_28072023083054_WEB.xml
1529,2023-07-28 20:30:00,HDFCBANK,HDFC Bank Limited,suresh pohuja,-,2000,Sell,62586,60586,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149288_903207_28072023083054_WEB.xml
1530,2023-07-28 20:23:00,360ONE,360 ONE WAM LIMITED,keshav kabra,-,2000,Sell,22232,20232,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149286_903200_28072023082317_WEB.xml
1531,2023-07-28 20:23:00,360ONE,360 ONE WAM LIMITED,george alexander,-,7648,Sell,7648,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149286_903200_28072023082317_WEB.xml
1532,2023-07-28 20:23:00,360ONE,360 ONE WAM LIMITED,viral arun shah,-,4218,Sell,14000,9782,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149286_903200_28072023082317_WEB.xml
1533,2023-07-28 20:19:00,INDUSINDBK,Indusind Bank Limited,ramaswamy meyyappan,-,25792,Sell,125792,100000,0.02,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149284_903195_28072023081913_WEB.xml
1534,2023-07-28 18:27:00,INDUSINDBK,Indusind Bank Limited,c ramesh babu,employees/designated employees,3000,Sell,17920,14920,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149282_903027_28072023062708_WEB.xml
1535,2023-07-28 18:27:00,INDUSINDBK,Indusind Bank Limited,saurabh bhatiani,employees/designated employees,800,Sell,16000,15200,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149282_903027_28072023062708_WEB.xml
1536,2023-07-28 18:26:00,LTIM,LTIMindtree Limited,vikash gaur,employees/designated employees,2000,Sell,6643,4643,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149281_903025_28072023062649_WEB.xml
1537,2023-07-28 18:11:00,DECCANCE,Deccan Cements Limited,lakshmi manthena,promoters,1407921,Buy,284335,1692256,2.03,12.08,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149275_902978_28072023061104_WEB.xml
1538,2023-07-28 18:11:00,DECCANCE,Deccan Cements Limited,bangar raju manthena,promoters,1407921,Sell,1407921,0,10.05,0.0,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149275_902978_28072023061104_WEB.xml
1539,2023-07-28 17:57:00,DMART,Avenue Supermarts Limited,rajan arora,-,1309,Sell,341500,340191,0.05,0.05,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149273_902945_28072023055659_WEB.xml
1540,2023-07-28 17:57:00,DMART,Avenue Supermarts Limited,hitesh bachubhai shah,-,500,Sell,433500,433000,0.06,0.06,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149273_902945_28072023055659_WEB.xml
1541,2023-07-28 17:28:00,JSWISPL,JSW Ispat Special Products Limited,jsw steel limited,promoters,2599822500,Buy,399,2259335006,0.0,64.73,Scheme of Amalgamation/Merger/Demerger/Arrangement,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149271_902863_28072023052805_WEB.xml
1542,2023-07-28 16:28:00,MAHLIFE,Mahindra Lifespace Developers Limited,krity sharma,-,13805,Buy,0,13805,0.0,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149266_902687_28072023042831_WEB.xml
1543,2023-07-28 16:22:00,ZENSARTECH,Zensar Technologies Limited,chaitanya rajebahadur,employees/designated employees,52408,Sell,52408,0,0.02,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149264_902670_28072023042234_WEB.xml
1544,2023-07-28 14:43:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? esop plan 2016 a/c,other,35564,Sell,12332196,12295194,0.51,0.51,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149261_902442_28072023024305_WEB.xml
1545,2023-07-28 14:43:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? opj esop plan 2021 a/c,other,2577,Sell,12317326,12294055,0.51,0.51,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149261_902442_28072023024305_WEB.xml
1546,2023-07-28 14:34:00,CENTRUM,Centrum Capital Limited,businessmatch services (india) private limited,promoters,3000000,Pledge,134499041,134499041,32.33,32.33,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1149258_902435_28072023023427_WEB.xml
